content ,original_id,from,date_created,sentiment,original_sentiment
jil jis LGBT pdi p Jokowi by  ,'461647588047851520','fitriyah2001','2014-05-01 06:25:36','Other','Other'
buruh Indnesia spakat tobat Jokowi sbgai bapak pelopor upah murah indonesia marzulveriD ,'461701166246535168','maenggok','2014-05-01 09:58:30','Other','Other'
Ryamizard capres Jokowi cawapres survei baru Ryamizard Ryacudu Dampingi Jokowi ,'461723510016978944','fynda34','2014-05-01 11:27:17','Other','Other'
premis jadi keliru Twitter sok islami nulis bio anti anti benci Jokowi   ,'461844147452669953','sissysaraswati','2014-05-01 19:26:40','Other','Possibly Negative'
GSPB tidak pilih Jokowi humas dpw Bekasi gabung solidaritas juang buruh  ,'461890265020895232','inBEKASIcity','2014-05-01 22:29:55','Other','Other'
Cawapres Jokowi sambut tulis jenderal Purn Ryamizard Ryacudu RyamizardForIndonesia ,'461679517707169792','armadidewa','2014-05-01 08:32:29','Other','Other'
tarik sila baca penting jil Jokowi vs penting bangsa Prabowo by ,'461757531656708096','hafidz_ary','2014-05-01 13:42:29','Other','Other'
buruh tolak Jokowi buruh Sukarnoputra ,'461660273976176640','Sitisyarah31','2014-05-01 07:16:01','Other','Other'
KSPI Tolakjokowi terus sistem Outsourcing Megawati dukung jokowi konglome ,'461788485326995456','bapakasda','2014-05-01 15:45:29','Other','Other'
nyata buruh ngak sudi dukung jokowi cc rieke_diah ,'461891179764674560','Sarah_Pnd','2014-05-01 22:33:33','Other','Other'
booong bgetanda politik golpu ,'461841763737411586','frans_surya','2014-05-01 19:17:11','Other','Other'
tidak salah dkung prabowonyantai aja ,'461841741067198465','frans_surya','2014-05-01 19:17:06','Other','Possibly Positive'
cma saranlagian buruh terima ma jokowislama pak sby mayday ,'461729631008063489','NdaSipahutar','2014-05-01 11:51:37','Other','Possibly Negative'
pak jokowi abdi untuk rakyat ,'461748466733965312','NdaSipahutar','2014-05-01 13:06:28','Other','Other'
mudah mahfud md disandingkaan jokowi anies baswedan jadi menteri thinkpositif thinkpolitik ,'461702802402590720','intanRISDA','2014-05-01 10:05:00','Other','Other'
hooh saudara laki follow akun saudara laki kena suspend jokowi lovers ,'461871518784311297','masbedjo','2014-05-01 21:15:25','Other','Possibly Negative'
Absolutely jokowi terima Kalangan santri ,'461899156072587265','bangDO2','2014-05-01 23:05:15','Other','Possibly Positive'
tidak mikir kasih ling tuju percaya jokowi presiden TrioMa ,'461804091149004800','abubakarsidiq77','2014-05-01 16:47:29','Other','Other'
gak perlu citra gbk heuheu Jokowi datang rumah buruh ,'461817125850468353','Ban9_iful','2014-05-01 17:39:17','Other','Possibly Positive'
Hater Jokowi nyata ha tukang Cireng Written by kejora ,'461816866281750528','Ban9_iful','2014-05-01 17:38:15','Other','Other'
Haters Jokowi nyata ha tukang Cireng Written by kejora ,'461863644729319424','gadeinternisti','2014-05-01 20:44:08','Other','Other'
lagu JOKOWI presiden by padu guru guru Jabar ,'461694105349672960','sahalihindo','2014-05-01 09:30:27','Other','Other'
Jokowi pancen jos gandos heuheu jokowi_dodo ,'461897553387085825','Nino_Widjojanto','2014-05-01 22:58:53','Other','Possibly Negative'
Recomended Tweeps ayo sebar gtgt Riingkasan buku SUJIATMI ibunda JOKOWI by ,'461822894457094144','bangDO2','2014-05-01 18:02:12','Other','Other'
Recomended Tweeps ayo sebar Riingkasan buku SUJIATMI ibunda JOKOWI by ,'461818877232422913','JinggaApi','2014-05-01 17:46:15','Other','Other'
Riingkasan buku SUJIATMI ibunda JOKOWI by ,'461820039792844800','abubakarsidiq77','2014-05-01 17:50:52','Other','Other'
pura lupa tidak tanda sepakat kontrak politik ,'461891727947599872','Linawsari','2014-05-01 22:35:44','Other','Other'
top Markotop aq dukung Jokowi sampah paijodirajo ,'461842980085563394','teh_tariq','2014-05-01 19:22:01','Other','Possibly Positive'
top Markotop ITALY doa untuk JOKOWI ,'461727013166792704','rinariris99','2014-05-01 11:41:13','Other','Possibly Positive'
top Markotop ITALY doa untuk JOKOWI ,'461726614657589249','sapirabela','2014-05-01 11:39:38','Other','Possibly Positive'
Tweeps now interupsi with JOKOWI BEJO kejora JKWaP ,'461911071071019008','Rep_Wanipiro','2014-05-01 23:52:35','Other','Other'
buruh yakin Jokowi hapus sistem Outsourcing GSPB pesimis Gubern ,'461854286784122881','TeamsFollow_ID','2014-05-01 20:06:57','Other','Other'
Jokowi Megawati jadi bahan sindir buruh ketua umum pdi juang ,'461889588324499456','TeamsFollow_ID','2014-05-01 22:27:14','Other','Other'
buruh yakin Jokowi hapus sistem Outsourcing GSPB pesimis Gubern ,'461861612723666944','badtgee','2014-05-01 20:36:04','Other','Other'
Jokowi Megawati jadi bahan sindir buruh ketua umum pdi juang ,'461889991342587904','CoryDuffill','2014-05-01 22:28:50','Other','Other'
Jokowi Temui dua buruh tidak untung ,'461847278290890752','budidiep','2014-05-01 19:39:06','Other','Other'
cuci deh kasihan jokowi jadi wayang ,'461579951251025921','iwkartika','2014-05-01 01:56:50','Other','Other'
beliau ingkar janji nasional relawan Jokowi balik arah dukung Prabowo  ,'461801339152912385','ChatboxeVictory','2014-05-01 16:36:33','Other','Possibly Negative'
kali jenguk korban bakar PsSenenPsRumput pak citra Jokowi Temui buruh celaka ,'461800585185230848','Andy_Ginjz','2014-05-01 16:33:34','Other','Other'
Hooh CumaPuluhanYgNemui Jokowi YaBro ,'461856327065554944','Presiden2014com','2014-05-01 20:15:03','Other','Other'
liat Realita haa buruh prabowo outsourching m ,'461844520930246656','Presiden2014com','2014-05-01 19:28:09','Other','Other'
TJKWaP tolak Jokowi 4 presiden mega rekam video milik kubu JOKOWI by ,'461854130424659968','argopantas','2014-05-01 20:06:20','Other','Other'
pak mrka demo nuntut tuk tunj sehat Jokowi demo baik buruh patungan beli a ,'461806092586999808','keripik_bergizi','2014-05-01 16:55:27','Other','Possibly Positive'
tawa jokowi pakai bikinio_O tawa dohh o jadi ngebayangin jokowi pakai gaun bersay ,'461910980520194048','jinsoewl','2014-05-01 23:52:14','Question','Question'
dua organ besar serikat buruh dukung Jokowi ,'461907271086125056','endzie13','2014-05-01 23:37:29','Other','Other'
relawan Jokowi Cawapres muda trengginas ,'461907956104065024','endzie13','2014-05-01 23:40:13','Other','Other'
ajar hadir Jokowi ,'461707942635372544','IP_thinkers','2014-05-01 10:25:26','Other','Other'
Jokowi pimpin sederhana anti Nggresula ,'461572744870514688','Jesiindri','2014-05-01 01:28:12','Other','Other'
jalan curi kampanye pilpres asyik iya jokowi joker pakai dana apbd ,'461635937189908480','Mama_Kucing','2014-05-01 05:39:18','Other','Possibly Positive'
jls pakai apbd Blusukan abisin milyaran dm kentung pribadi tidak urus Jokowi joker tampang c ,'461634447578628096','Mama_Kucing','2014-05-01 05:33:23','Other','Other'
jokowi joker tuntut undur jab gub dki srg bolos kerja sibuk blusukan untuk pilpres ,'461634603061493760','Mama_Kucing','2014-05-01 05:34:00','Other','Possibly Negative'
jokowi sumatera tunggang mobil Esemka Foday China ,'461637064115486720','Mama_Kucing','2014-05-01 05:43:47','Other','Possibly Positive'
musibah abang Indo kalee kl bikin 100 tokoh brpengaruh Arswendo Jokowi anugerah tuhan ,'461637188749254656','Mama_Kucing','2014-05-01 05:44:17','Question','Question'
Added penting jil Jokowi vs penting bangsa Prabowo by to f ,'461685160597938176','M4ngU5il','2014-05-01 08:54:54','Other','Other'
benar poros jkw do perlu Jokowi ajar peta ternak sapi ,'461685201261694976','M4ngU5il','2014-05-01 08:55:04','Other','Possibly Negative'
demo istana buruh tolak Jokowi jadi presiden tidak pihak buruh tindas ,'461799421856858112','ChryssantiWidya','2014-05-01 16:28:56','Other','Other'
hm tualang Jusuf Kalla Aceh poso Jokowi ,'461751076572516352','Mathenerhener','2014-05-01 13:16:50','Other','Other'
Jokowi kembali bicara soal mobil Esemka nbsp ,'461729261531852801','abubakarsidiq77','2014-05-01 11:50:09','Other','Other'
poros Jokowi deklarasi kupang nbsp ,'461729508484071425','abubakarsidiq77','2014-05-01 11:51:08','Other','Possibly Positive'
obrol Amien rais soal reformasi mei 1998 jenis temu Jokowi Hendro Priyono p  ,'461728900158988289','AEPishere','2014-05-01 11:48:42','Question','Question'
berat cuy incumbent palagi bagus kerja jokowi tuntas jabat 2019 mili ,'461878418078855168','banu6186','2014-05-01 21:42:50','Other','Other'
buruh Jawa timur dukung Jokowi voa indonesia  ,'461879056586113026','PresidenkuJKW','2014-05-01 21:45:23','Other','Other'
proud of you pak Jokowi god bless you dukung limpah Jokowi tetes air mata ,'461674573725843457','KurniaAgung175','2014-05-01 08:12:50','Other','Possibly Positive'
r demokrat kubu ts turut 3 calon Jokowi Prabowo Ical p ,'461627585076539392','Rikyoshiro','2014-05-01 05:06:07','Question','Question'
prof takdir tuhan presiden ri tidak 5 tahunlihat sajakehancuran indonesia ,'461645938809786369','Presiden2014com','2014-05-01 06:19:03','Other','Other'
3 kata kaya lincah modis 3 kata Interupsi_ ,'461905044770541568','ALDI_HENDRIYANA','2014-05-01 23:28:39','Other','Other'
tahu resep jamu ala Jokowi minum hari 16 tahun akhir mangga nonton j ,'461869187468521472','BersamaBungAbas','2014-05-01 21:06:10','Other','Other'
baju kotak baru ala Jokowi ,'461729594526031872','amri_1983','2014-05-01 11:51:28','Other','Other'
malam jam 2300 wib wawancara Capres pdi juang eksklusif Indosiar rapat ,'461783811294912513','Rep_Wanipiro','2014-05-01 15:26:54','Other','Other'
Megawati mulai ragu Jokowi ,'461897104877580288','sekarbarbiegirl','2014-05-01 22:57:06','Other','Other'
kata Iwan Fals Jokowi BEJO ,'461678157490556928','hen_eska','2014-05-01 08:27:04','Other','Other'
Aimisyutu tia tepos nawn uh hoja yeong jecah jehwan ayoung haye rap ojin hyero puni jokowi chen sableng tomang ,'461876933152612353','sablengmorv','2014-05-01 21:36:56','Other','Other'
11 cont galang kuat rakyat nyata pimpin pak Jokowi WapresJokowi ,'461582326569246720','eed_utahgeteh','2014-05-01 02:06:17','Other','Other'
JokowiAhokAja AhokCawapres kata Jokowi soal baju Jokowi Ahok pisah  ,'461739535013916672','nic_indra','2014-05-01 12:30:58','Other','Other'
hore cc program kjp kjs Jokowi raih harga internasional ,'461560230661218306','FendhyHS','2014-05-01 00:38:29','Positive','Positive'
Jokowi Basuki jadi contoh perintah koalisi ramping  ,'461702809289621504','estherpasaribu','2014-05-01 10:05:02','Other','Other'
otak bebal tuduh JOKOWI antek ASINGi by is Wonderful ,'461635095359549440','Abdi_Nagari','2014-05-01 05:35:58','Other','Other'
for Jokowi lover perang SOCIAL media Written by ,'461726834548150272','PartaiSocmed','2014-05-01 11:40:30','Other','Other'
Jokowi kerja layak upah layak hidup layak ,'461718926897209344','trizairfan','2014-05-01 11:09:05','Other','Other'
arah dukung Prabowo Jokowi batal Sambangi mbah mun ,'461871328216104960','dalgonyes','2014-05-01 21:14:40','Other','Possibly Positive'
padu Jokowi Ryamizard Ryacudu rupa pasang wawas nusantara ,'461866184900481024','Purwantama','2014-05-01 20:54:14','Other','Other'
soal kemeja putih Dahlan Iskan bangga tiru Jokowi ,'461892555659956224','miekha17','2014-05-01 22:39:01','Other','Other'
Nasdem damping Jokowi Kunjungi Gondangdia ,'461772535215181824','IndonesiaTrends','2014-05-01 14:42:06','Other','Possibly Negative'
Twit 2942014 Jokowi nyasar ntt cari sapi bumi juta sapi ntb ,'461720729285705728','akuekaaj','2014-05-01 11:16:14','Other','Other'
cinta bikin sakit hati kasih sayang sejati cinta datang pergi pilih hati tetap Jokowi JKWaP ,'461764678331297792','LukasMarker','2014-05-01 14:10:53','Other','Possibly Positive'
cinta bikin sakit hati kasih sayang sejati cinta datang pergi pilih hati tetap Jokowi JKWaP ,'461764126864207872','LukasMarker','2014-05-01 14:08:41','Other','Possibly Positive'
hari kamis tidak perlu pesimis anarkis tetap optimis dukung pilih Jokowi JKWaP ,'461763867547148288','LukasMarker','2014-05-01 14:07:39','Other','Other'
demo lokalisasi Dolly susup kampanye Jokowi ,'461768599846526976','inSURABAYAcity','2014-05-01 14:26:28','Other','Other'
Seremm kejora jokowi siap pasang jadi Jokowi maju ,'461765589044695040','Ban9_iful','2014-05-01 14:14:30','Other','Possibly Positive'
relawan Jokowi serang Prabowo Subianto Tribun lampung  ,'461772587979137025','LpgMenggugat','2014-05-01 14:42:18','Other','Other'
Jokowi prihatin buruh huni rumah kontra ,'461835639751577600','Bowocaksono','2014-05-01 18:52:51','Other','Other'
Jokowi kritisi giat Hura hura buruh gbk  ,'461801173435957250','zuldesId','2014-05-01 16:35:54','Other','Other'
nasional populer janji Jokowi hari buruh ,'461817294834774016','etha_ribeiro','2014-05-01 17:39:57','Other','Other'
Pilpres prediksi ikut Prabowo Jokowi ,'461859991649927169','BobyThg','2014-05-01 20:29:37','Other','Other'
soal Outsourcing Jokowi patok undang undang  ,'461873954051723265','Marissa_IWAPI','2014-05-01 21:25:06','Other','Possibly Negative'
popularitas Jokowi Sulsel kalah syl jk hasil survei PDIP Sulawesi selatan ungkap ,'461864368385175555','yay41nyoL','2014-05-01 20:47:01','Other','Other'
sahabat rakyat gelar jalan sehat lomba tema Jokowi sahabat rakyat mulai bangun sosialisai calon presid ,'461901544258940930','CoyyKevin','2014-05-01 23:14:44','Other','Other'
bagus Megawati mulai ragu Jokowi ,'461671083562004480','rereoktav','2014-05-01 07:58:58','Other','Possibly Positive'
perempuan tidak dukung p perempuan perempuan dukung   ,'461667570576146432','Presiden2014com','2014-05-01 07:45:00','Other','Other'
penting jil Jokowi vs penting bangsa Prabowo by ,'461758220219195393','Mas_bucho','2014-05-01 13:45:13','Other','Other'
lihat cumbu Jokowi as mula abu bakar Baasyir ,'461863792784052224','Lauraphetsh','2014-05-01 20:44:43','Other','Possibly Positive'
dominasi kubu jr Kristean evangelis Jokowi resah kubu kristen katolik by ,'461769871408119809','AqilAzeez','2014-05-01 14:31:31','Other','Other'
dominasi kubu jr Kristean evangelis Jokowi resah ku is Nice ,'461880723935211520','artbyri','2014-05-01 21:52:00','Other','Possibly Positive'
saing kelompok katolik kristen kait Pencapresan Jokowi by ,'461578150783119361','iwkartika','2014-05-01 01:49:41','Other','Other'
kasi Ryamizard JokowiTidakLayak jenderal sdg matang Megawati untuk Dampingi Jokowi ,'461668308777852928','HartoWaluyo','2014-05-01 07:47:56','Other','Other'
relawan Jokowi alih dukung Prabowo muak kampanye hitam Timses Jokowi ,'461910373029773312','artbyri','2014-05-01 23:49:49','Other','Other'
1 eng ing eeng muncul berita duet Jokowi Ryamizard kerucut jadi pasang caprescawapres PDIP Bgmn m  ,'461911738888486912','eqillsjgdjk','2014-05-01 23:55:15','Other','Possibly Negative'
19 st saksi testimoni sukses Jokowi 7 tahun pimpin solo hati st ikuti gaga ,'461792573565435904','AkuNigrum','2014-05-01 16:01:43','Other','Other'
3 Jokowi kenal 3 tahun kecuali 525000 duduk solo ,'461912615531184129','mohfajarsatria','2014-05-01 23:58:44','Other','Other'
3 Jokowi kenal 3 tahun kecuali 525000 duduk solo tipu pesona blusukannya g ,'461912155923554304','retorisman','2014-05-01 23:56:54','Other','Possibly Negative'
36 jadi masalah Ryamizrad paksa jadi cawapres Jokowi perlu kaji ana ,'461744984933548033','DiMaggioSuppawL','2014-05-01 12:52:37','Other','Possibly Positive'
37 Jokowi kendara tuju terima jk jokowi setir kendali asing ,'461745338554916865','AndriansyaFahmi','2014-05-01 12:54:02','Other','Possibly Positive'
39 mulai hari mari ucap SAYONARA Foke selamat datang Jokowi rakyat dki butuh pimpin layan b ,'461794623909011456','AkuNigrum','2014-05-01 16:09:52','Other','Possibly Positive'
4 Jokowi hadir pilih jadi walikota solo ditengah frustasi rakyat solo Walikota korupsi arogan f ,'461912487663652864','Yoginanthabraja','2014-05-01 23:58:13','Other','Possibly Negative'
41 Anies Baswedan benar tidak sanding Jokowi anies simbol tokoh jujur Jokowi st ,'461748039850274818','RandhyYanas','2014-05-01 13:04:46','Other','Other'
5 muncul sosok Jokowi nilai antitesa Walikota baik ramah peduli hobi blusukan komunikatif d ,'461912846310203392','AqilAzeez','2014-05-01 23:59:39','Positive','Positive'
6 ditelisik jauh Jokowi temu fakta tolak belakang citra opini yg ,'461912917621747712','MarcelleMarhHsF','2014-05-01 23:59:56','Question','Question'
71 media as concern bahaya majikan jokowi si james riady masak rakyat ri tidak ,'461673434515128320','aaammalia','2014-05-01 08:08:18','Other','Other'
77 lihat stanley greenberg cuci otak rakyat indonesia citra palsu jokowi koran James Riady ,'461673458036793344','aaammalia','2014-05-01 08:08:24','Other','Possibly Negative'
Bansos dki 5 triliun Drmn uang Jokowi demo baik buruh beli ambulans ,'461879765209591809','singa_maritim','2014-05-01 21:48:12','Other','Possibly Positive'
bingung om benci banget jokowi sanagt suka jendaral ryamizar satu s ,'461719232162443265','fynda34','2014-05-01 11:10:17','Other','Possibly Negative'
inga inga Hehe ingat JASMEV ingat Panasbung ingat Jokowi ingat _______ ,'461858921372594177','oWuldiBuyThis','2014-05-01 20:25:22','Other','Other'
Jokowi master of glembuk sundul dukung jokowi siap tipu ,'461862016815087616','BuleCorpse','2014-05-01 20:37:40','Other','Other'
Jokowi pimpin sederhana ,'461819345719406592','garishitam_','2014-05-01 17:48:06','Other','Other'
jumhur si peras tki iya Haha jumhur tegas Jokowi antek asing ,'461573546087440384','KedahTawakal','2014-05-01 01:31:23','Other','Possibly Negative'
bahas rencana pasang jokowi ryamizard iya Ryamizard capres wapresnya git ,'461910931467825154','Ipung_Lombok','2014-05-01 23:52:02','Other','Possibly Positive'
kontemplasi he Kaka ko kendur iya untuk ungkap misi rahasia si pakde jokowi iya skrg in ,'461559822614163456','imranaziz10','2014-05-01 00:36:51','Other','Other'
